,datetime_jd,datetime_str,Canberra DSS-43,Parkes,Madrid DSS-63,Lovell,Effelsberg,AVN-Ghana,Goldstone,Green Bank,Very Large Array,Arecibo,FAST,EDSCC,Usuda Deep Space Center 
99,2462240.406,2029-Apr-13 21:45,7.938394871162547,7.943075352694007,6.155818856394462,6.209889159190392,6.269641879332943,6.324927450655715,6.536527746101373,6.13041429128608,6.42543036955367,6.058409547641601,7.489287142893722,7.316317889807343,7.439138160334866
100,2462240.41,2029-Apr-13 21:50,7.935405201770692,7.9393672177794565,6.197614871776048,6.23778291826902,6.305039817410784,6.3984184390842245,6.472801782862329,6.0948944017810796,6.366111654419698,6.0426924745909805,7.506544801184437,7.302037765979036,7.420231328980438
101,2462240.413,2029-Apr-13 21:55,7.94542539529123,7.9485822592252,6.256651667143884,6.283214556540561,6.356869084101799,6.4866956235653115,6.432793241348465,6.084102718836541,6.331164276428474,6.052030446152358,7.534435520058961,7.30138075776425,7.414901881454526
102,2462240.417,2029-Apr-13 22:00,7.96586879183144,7.968160080613197,6.338784048636275,6.3509434406654846,6.430828817631428,6.597689705516357,6.408338411823441,6.093479034408642,6.312844203240043,6.083019305566015,7.5762117411543795,7.314070593948181,7.421950453076607
103,2462240.42,2029-Apr-13 22:05,7.999825788548642,8.001197158937206,6.436023621202656,6.434516681036867,6.519513661967562,6.720875912929582,6.408031048362116,6.126837540581723,6.319080203233356,6.137503355337279,7.628899102191056,7.340954641498326,7.443296820270094
104,2462240.424,2029-Apr-13 22:10,8.04349272693035,8.043876653790466,6.554542768919448,6.538829080907192,6.628621873330384,6.864595645819821,6.424087945821842,6.180564931969359,6.3427179642194975,6.213447126246337,7.694124026812902,7.380363333885309,7.476279740488735
105,2462240.427,2029-Apr-13 22:15,8.100896805791788,8.100273389105382,6.685583421596073,6.65674430008215,6.750290614446067,7.017766282369554,6.463655225481246,6.256322257575684,6.389958161998791,6.310177409630716,7.770313019551923,7.434147632682355,7.523904964381532
106,2462240.431,2029-Apr-13 22:20,8.16713567080253,8.165432388571022,6.835584460294018,6.793274192939963,6.890182838045351,7.189018664527598,6.519552395763253,6.351605933033201,6.4544542215144425,6.427158621968756,7.85750799106889,7.499328529064481,7.582146462672358
107,2462240.434,2029-Apr-13 22:25,8.247061704742649,8.244292858893568,6.995438920033679,6.940959190583295,7.040330672964427,7.3671435843887565,6.597337415399217,6.466083433882887,6.540592766633369,6.56151315777144,7.955536541235048,7.578707767216803,7.655010985379746
108,2462240.438,2029-Apr-13 22:30,8.334825392503207,8.330914437752861,7.171787401682231,7.104908973395112,7.206329845728273,7.5609208202726474,6.690689971648806,6.59852314934429,6.643079962356377,6.714296415167596,8.062944867899626,7.668134553847241,7.737259354793912
109,2462240.441,2029-Apr-13 22:35,8.435984481429069,8.430977629680077,7.355517343651567,7.277646625642442,7.380394058654993,7.759342356464334,6.803580836419469,6.746881965767545,6.764555068571027,6.880827195621272,8.180922117606295,7.7712927652697905,7.833800242077921
110,2462240.444,2029-Apr-13 22:40,8.54725749809964,8.541152750515957,7.549486381222007,7.461242556508946,7.564838994210093,7.966394968524093,6.93239568348892,6.910066467326057,6.901910290927617,7.061202669261462,8.308278767456715,7.8856463028427,7.941568212358758
111,2462240.448,2029-Apr-13 22:45,8.664754770354799,8.657469636088429,7.756500939720085,7.657709807543098,7.761756521569982,8.185859842065742,7.074791253834825,7.088326444566319,7.053432062599114,7.256967857627373,8.442578184403079,8.007831199390388,8.056664024157945
112,2462240.451,2029-Apr-13 22:50,8.794853777268674,8.786474669753465,7.967867776437328,7.859936374578217,7.9639793272940835,8.407417765266187,7.2325774095553115,7.277651359423301,7.219471781862685,7.461468047190071,8.586885587300305,8.1426815878104,8.185128724910243
113,2462240.455,2029-Apr-13 22:55,8.930106902153446,8.92054684189408,8.190297361483248,8.07304358559495,8.176699631395415,8.639560598576965,7.4024477634059425,7.480184116430256,7.398090754546333,7.679494929113868,8.736597460012307,8.283896593593896,8.319542964446992
114,2462240.458,2029-Apr-13 23:00,9.077297896928151,9.066664934536961,8.41554748085181,8.29031906633366,8.393297272583323,8.872586625047152,7.584923766559499,7.69090701932071,7.58832191892268,7.903432426505387,8.89591980481539,8.43696580186996,8.466566649051897
115,2462240.462,2029-Apr-13 23:05,9.22863108495146,9.216833490166628,8.650162433929255,8.516755548565538,8.618683308504826,9.11463360628966,7.778059902560618,7.913188775000763,7.789650469952777,8.139292675732104,9.059230184533993,8.595025791425357,8.6182380790521
116,2462240.465,2029-Apr-13 23:10,9.39118048045041,9.378343552621,8.886425628995818,8.746105391437403,8.846833906574728,9.356687401303004,7.981219778001774,8.141203029534953,7.999953243270172,8.378723124022988,9.231757550141827,8.764113186529695,8.781712309056713
117,2462240.469,2029-Apr-13 23:15,9.556950619500737,9.542977867861138,9.1306178121166,8.983157207260726,9.08231677316264,9.606427849017528,8.19378748119908,8.379391874087156,8.220067837207157,8.62874795338803,9.407000020047288,8.936952852589236,8.948653857464862
118,2462240.472,2029-Apr-13 23:20,9.733195652778129,9.718225586742633,9.375590094598799,9.222161752343036,9.319724513568596,9.855569789688355,8.414084352401643,8.621275811015696,8.446853833258196,8.880453809249516,9.591086193109492,9.12001790085919,9.126590223469162
119,2462240.476,2029-Apr-13 23:25,9.911849607610161,9.895781291663004,9.627279894087309,9.467639118685378,9.563230940784326,10.11125457090997,8.64274552849168,8.872206586516759,8.682389607530526,9.141675272548039,9.776766366213021,9.305752926602993,9.306959294713588
120,2462240.479,2029-Apr-13 23:30,10.100244769305586,10.083226403396056,9.879128132659861,9.714353098791173,9.808047960401135,10.365949144067503,8.877151017040974,9.125175459672208,8.922635648288038,9.403078146445026,9.97094596099139,9.500959992482725,9.497543832583245
121,2462240.483,2029-Apr-13 23:35,10.290354309724313,10.2722810858883,10.136666970418164,9.966503753678422,10.057917239137334,10.626196983872816,9.119083638980566,9.386286760232396,9.17078261502761,9.673126209856182,10.165747860617325,9.697914435508865,9.689679277715815
122,2462240.486,2029-Apr-13 23:40,10.489495253427872,10.470522055626265,10.39393816884369,10.219372459633282,10.308664053832473,10.885229356369516,9.365071634568329,9.648104778380114,9.421994467935043,9.942179500339481,10.36873582384301,9.903646304472266,9.891294902484326
123,2462240.49,2029-Apr-13 23:45,10.689772827013247,10.669791767517017,10.656021586451875,10.47679948585107,10.56357043588161,11.1489486158469,9.617933225979552,9.917343372706512,9.680443439666156,10.219172592540103,10.571515994211602,10.1103562744689,10.093728983795504
124,2462240.493,2029-Apr-13 23:50,10.89840570523919,10.877575829353836,10.917563230140003,10.73458167529228,10.819063428221133,11.411354788459828,9.873425829449527,10.18622628949716,9.94058772436252,10.494256393148074,10.78219826855248,10.325209615649298,10.304958501413667
125,2462240.497,2029-Apr-13 23:55,11.107707261995172,11.08591853253934,11.183158001731071,10.99617189674808,11.077948916568433,11.677680401010637,10.135292219840657,10.461952209119586,10.207457409681219,10.776701984239317,10.991972746587024,10.54041245330644,10.516412677521187
126,2462240.5,2029-Apr-14 00:00,11.324725170504669,11.302138693942613,11.448054685250325,11.257876424169488,11.337240988407547,11.942693324941715,10.398593284842997,10.736478944631928,10.474886578523732,11.056533716841468,11.209390953765059,10.763181807699931,10.73602819933593
127,2462240.503,2029-Apr-14 00:05,11.545530479235945,11.522171569496264,11.714410188657167,11.521287142003077,11.598198744987867,12.208856061472565,10.665186781946515,11.013360336487409,10.745373799469345,11.338334073928598,11.429893804973757,10.989502808676216,10.95940925388912
128,2462240.507,2029-Apr-14 00:10,11.766479621579348,11.742236687150122,11.983861179699757,11.787573549534448,11.861590308551095,12.477943225891982,10.9376205450365,11.296417902811307,11.022030593566107,11.626804975967056,11.648652856522245,11.215454270143068,11.182345571638153
129,2462240.51,2029-Apr-14 00:15,11.994259954995712,11.969293952620903,12.252533249811655,12.053776141555778,12.125263455009264,12.745839468544094,11.210060203575848,11.577337918620604,11.297911094531187,11.91191250620759,11.874698771502306,11.448201502515301,11.412581460897089
130,2462240.514,2029-Apr-14 00:20,12.221948157124032,12.196147786987057,12.523743369571356,12.322322929759459,12.390821049758257,13.016062479379363,11.488099476727259,11.86408429923586,11.57969984431753,12.203307801135464,12.098568967664674,11.680233736780243,11.642062019683646
131,2462240.517,2029-Apr-14 00:25,12.455919490017257,12.42944404494996,12.794207737350144,12.590744261690483,12.6566596057712,13.2852500537174,11.765369526768305,12.148227352003184,11.859999788305348,12.490991993914875,12.329513902677734,11.918603093744105,11.878319830387179
132,2462240.521,2029-Apr-14 00:30,12.689636696344564,12.662376106242146,13.066706995165774,12.861037487790984,12.923893302092718,13.556213677625085,12.04806218015024,12.43790036459689,12.146006778160245,12.784625506667652,12.557937323879193,12.155999330644628,12.113599829779623
133,2462240.524,2029-Apr-14 00:35,12.929119510584096,12.90123028997699,13.338541262192853,13.131214188250018,13.191452060892683,13.826335682212068,12.329332468612813,12.724608348559789,12.42993340292407,13.074297980722323,12.793232791022199,12.399308511368918,12.355168927228217
134,2462240.528,2029-Apr-14 00:40,13.168250292715513,13.139624498808532,13.611951474985572,13.402838700072909,13.459966210088716,14.097721991592264,12.615895067330179,13.016588494036293,12.719409432691029,13.369612636182932,13.025737184006077,12.641461480629347,12.595613548713596
135,2462240.531,2029-Apr-14 00:45,13.412656865383191,13.38344731686373,13.884813789626026,13.674394564348178,13.728883539933117,14.36848925169677,12.900483281601389,13.305326129658834,13.006313174238453,13.660795151358919,13.264917422834401,12.8891323573803,12.841888752319132
136,2462240.535,2029-Apr-14 00:50,13.656668071509843,13.626769747686591,14.158829464002283,13.947013603174126,13.99835749824109,14.640041979735328,13.19026766715797,13.59910634617369,13.298640231685773,13.9573353827875,13.501102939708197,13.135526954399083,13.086956519235185
137,2462240.538,2029-Apr-14 00:55,13.90548928335885,13.875050527182733,14.432442498721958,14.219642282699457,14.2683388471009,14.911219974426535,13.477610703232912,13.889436289563152,13.587986552433643,14.249637593738658,13.74377119638957,13.387068311346978,13.337421197163994
138,2462240.542,2029-Apr-14 01:00,14.153918488115615,14.122837939177739,14.706816617200984,14.492982244217307,14.538512592635014,15.182732749254871,13.770077330274017,14.18459869238072,13.882651478474077,14.547028158151228,13.983299478275178,13.637267175910207,13.586649823404683
139,2462240.545,2029-Apr-14 01:05,14.406713394575288,14.375134263303952,14.980954584385083,14.766433319953414,14.809317358340046,15.454130958220286,14.059707023587565,14.476160454262615,14.173996968475263,14.840128433915192,14.229118283009152,13.892261408452205,13.840862792199419
140,2462240.549,2029-Apr-14 01:10,14.6591588668804,14.626984106971593,15.25548710967238,15.04027135890513,15.079979726011238,15.725437854811902,14.35440362129019,14.772358050580783,14.470570540467923,15.138057928556666,14.471702776264818,14.145892268250822,14.093856668077425
141,2462240.552,2029-Apr-14 01:15,14.915544502240259,14.882911611545818,15.52996583245772,15.314339534086253,15.351410854767362,15.996901564787237,14.645928891185573,15.064853148108991,14.763545624171977,15.431690261362013,14.72038376592905,14.403982820012564,14.351439644293176
142,2462240.556,2029-Apr-14 01:20,15.171656126755602,15.138472966966576,15.80449504514239,15.588494170509115,15.622390556689313,16.267869881005872,14.942474115191267,15.361796248832205,15.06166668141438,15.729898977869992,14.965781238192239,14.660727762976965,14.60785908542693
143,2462240.559,2029-Apr-14 01:25,15.431299425208076,15.39769730003529,16.0791641944919,15.863010881962015,15.89428665373385,16.53927378437941,15.235565309627985,15.654975120029606,15.355960365939977,16.02384108441688,15.217078527143222,14.921609908655288,14.868487370061269
144,2462240.563,2029-Apr-14 01:30,15.690771469514347,15.656663658029256,16.35355932431045,16.137334028686453,16.16544469285921,16.809797985652754,15.533634940056306,15.952419762975456,15.655322390658846,16.322110601638673,15.465082370135367,15.18119654456939,15.128039760056263
145,2462240.566,2029-Apr-14 01:35,15.95338099828294,15.9188921993428,16.628296935700952,16.412161419826177,16.437674149494978,17.081041425584004,15.828013310742755,16.24607359677645,15.95067226073286,16.616176791805984,15.718785169393735,15.444608688845145,15.391433311331594
146,2462240.569,2029-Apr-14 01:40,16.217318116840783,16.18246542381745,16.90308686034451,16.687145157438152,16.710074951694125,17.35224523874451,16.122926572660656,16.53991749283142,16.246456837225782,16.910282673760666,15.973592922312193,15.709154899604954,15.656062007880369
147,2462240.573,2029-Apr-14 01:45,16.481266487310627,16.44597172926626,17.17715917424748,16.961556858310363,16.98135291741885,17.622040801889217,16.42275710097639,16.837764896550258,16.547195415897615,17.208355643435507,16.22514703219853,15.972519409104889,15.919782029249335
148,2462240.576,2029-Apr-14 01:50,16.74779894897949,16.712176587578572,17.451874187935147,17.236687579504025,17.253931121899374,17.89296763485791,16.718617588658653,17.131831697866648,16.8437169028282,17.502362207499193,16.48209494680338,16.239267767977665,16.18682362914145
149,2462240.58,2029-Apr-14 01:55,17.0144955444618,16.978473813534663,17.725586554090757,17.511006529355285,17.525144947752292,18.162144291750753,17.019353063147385,17.42972285899716,17.14511271508553,17.800087982207597,16.735858363872943,16.50494462858175,16.453102935213984
150,2462240.583,2029-Apr-14 02:00,17.28341294299262,17.247098931858066,18.00015444742785,17.78620016597558,17.797821392038337,18.432737750609157,17.315970793098973,17.723873843198877,17.44219301709808,18.093872675036764,16.994802126561297,16.773713667986332,16.72236099596262
151,2462240.587,2029-Apr-14 02:05,17.55266093664314,17.5159896016378,18.273448711648165,18.06035624459446,18.06890778013149,18.701254805313,17.617416973357255,18.021668695096732,17.74406359544372,18.39112718178912,17.250656525216996,17.041539393167472,16.991020167339016
152,2462240.59,2029-Apr-14 02:10,17.82377712666499,17.78684793659668,18.547811761281622,18.335544296587287,18.341618538482358,18.97147162984613,17.91462700609995,18.315784937662887,18.041548380117334,18.68458541058854,17.511471480557493,17.3121711161191,17.26232281557432
153,2462240.594,2029-Apr-14 02:15,18.09540154612984,18.05815642745226,18.820642763347777,18.609481225126032,18.61252760156743,19.23930041367185,18.216613682036613,18.613362441977994,18.34373416393567,18.981262162676423,17.76931470787483,17.582002359631954,17.533203641659977
154,2462240.597,2029-Apr-14 02:20,18.3685510403236,18.331081650435326,19.094755497497584,18.884608316229233,18.8852215851807,19.50910851901479,18.514272115506742,18.907341719384938,18.641489077804394,19.27430457556716,18.03189269090114,17.854358514664405,17.806399715587364
155,2462240.601,2029-Apr-14 02:25,18.642394591288408,18.60465004873447,19.367090314871778,19.158282759762194,19.155916087698884,19.776231584418166,18.816648905020557,19.204597002700503,18.94384945039787,19.570311972260733,18.29163693477458,18.126069482781897,18.07936225247647
156,2462240.604,2029-Apr-14 02:30,18.91742956159488,18.879493535241266,19.64091756334329,19.433304516752383,19.428552959519266,20.045608348619112,19.114629541610803,19.498351176274966,19.24175696446447,19.862862148117745,18.55588359261784,18.400028421084787,18.35431805413978
157,2462240.608,2029-Apr-14 02:35,19.193350883956775,19.155179854799663,19.912732634342944,19.706683008001956,19.699005231947453,20.312017118604004,19.4172629369318,19.79519282879437,19.544167415150167,20.158121201739736,18.817452412470615,18.673507550063892,18.62923741566116
158,2462240.611,2029-Apr-14 02:40,19.470138560820505,19.43180808201727,20.186248199715823,19.981564576921315,19.971554002398644,20.580948279899406,19.715454178792346,20.088645474680305,19.842123876634528,20.450113526427014,19.083285347504475,18.94896179422075,18.90583413551981
159,2462240.615,2029-Apr-14 02:45,19.748009246047896,19.70948329616287,20.457528726721193,20.254622820711184,20.241745310449485,20.846642402337725,20.018224892477875,20.384993773843107,20.144473519098742,20.744556206825585,19.346612137927558,19.22410978601704,19.18259829037181
160,2462240.618,2029-Apr-14 02:50,20.026429652328506,19.987775565237225,20.730714053361623,20.529337433151,20.514182893685934,21.115120813812773,20.31652774759058,20.67807865302212,20.442387287423973,21.0359345300099,19.613958821167294,19.50096375389441,19.46072964906602
161,2462240.622,2029-Apr-14 02:55,20.306132644730138,20.267321993203918,21.00145247065304,20.802058671062245,20.784101796836726,21.38010681959222,20.61932882888077,20.97386397643541,20.74457707071375,21.329502386493726,19.878984955400835,19.77769151150057,19.739237352638355
162,2462240.625,2029-Apr-14 03:00,20.58607726383105,20.54716908185743,21.274295185621668,21.076586055527684,21.056411461583032,21.64813131313956,20.917654796115944,21.266523221184748,21.042366485487086,21.620218447450554,20.147781204229847,20.05585960065476,20.018807680277867
163,2462240.628,2029-Apr-14 03:05,20.866690978974244,20.82769854284064,21.547006661840925,21.351047283283144,21.328683827814682,21.91598295871717,21.215974057070984,21.558989156678596,21.340086314393005,21.910641408066855,20.417229405419,20.334605787321888,20.29900796941814
164,2462240.632,2029-Apr-14 03:10,21.148874667319987,21.109780587375,21.816983873014387,21.62328611539373,21.598223888644792,22.179996768003228,21.518659461509902,21.85386792036868,21.64189955807525,22.202873981585075,20.68464346168959,20.613491834932173,20.579889460882793
165,2462240.635,2029-Apr-14 03:15,21.430867860935123,21.391719111441496,22.08934300644825,21.89753935153015,21.870352257096574,22.44740022688381,21.81688873010579,22.145836832405966,21.939391263110004,22.492576527969746,20.955456301954047,20.89343962583472,20.86140236577716
166,2462240.639,2029-Apr-14 03:20,21.714631555791854,21.675418456870776,22.358782991593717,22.16942417905344,22.13961496666974,22.710744542925863,22.119382439344147,22.440015338024786,22.240840518499446,22.783823188860254,21.224448197903886,21.17371744588933,21.14381155969645
167,2462240.642,2029-Apr-14 03:25,21.997917028418374,21.958678178110038,22.63079022417689,22.443462528472033,22.411595649001775,22.977710858439714,22.41745373485944,22.731446262901244,22.538042084794277,23.072773098496686,21.49657723098518,21.454800384620082,21.426561677031707
168,2462240.646,2029-Apr-14 03:30,22.283171725442266,22.24390515506407,22.89970416908278,22.714995863638396,22.680588139174937,23.24041034526815,22.719679755595934,23.024880820933156,22.83905816586794,23.363000439744983,21.76710704857003,21.736405544447884,21.710423502780085
169,2462240.649,2029-Apr-14 03:35,22.567668724089952,22.52840465977999,23.171363980790037,22.988816604057384,22.952421483342043,23.506954430461764,23.017531574090263,23.31573823655977,23.13591381704037,23.651170734453256,22.040508328930965,22.018562856745344,21.994341466729207
170,2462240.653,2029-Apr-14 03:40,22.854331254772674,22.81507540815314,23.439767006038615,23.26000483272441,23.22115464719632,23.769037951321824,23.31941970715663,23.608390176044246,23.436433171262905,23.940350458780266,22.31253966619294,22.301435475210845,22.279585735979907
171,2462240.656,2029-Apr-14 03:45,23.13996467807268,23.10073893254325,23.711087454942195,23.533608868901187,23.49284452732079,24.03517831298747,23.616995923265332,23.898643158596553,23.732892330470282,24.227718700061132,22.58717310063275,22.584611154501797,22.564607259426833
172,2462240.66,2029-Apr-14 03:50,23.427956375030632,23.388774076067694,23.978998212369348,23.804461988252275,23.76133261029114,24.296677955485915,23.918482395469166,24.190479396995126,24.032857691047983,24.515827978758953,22.860671895560213,22.868695329613864,22.851168052253755
173,2462240.663,2029-Apr-14 03:55,23.71465593622117,23.675530667646306,24.249990408505234,24.07785334255818,24.032885874971374,24.562436052157675,24.21573195668387,24.480101361315043,24.328874702456663,24.8023759935555,23.13650042006962,23.1528374259321,23.13723319701756
174,2462240.667,2029-Apr-14 04:00,24.003902270463122,23.964854937899975,24.517430764968378,24.348384440587925,24.301146094154124,24.823387393195503,24.516757484797036,24.77109290489231,24.62823322916297,25.08939628568189,23.41143480602134,23.438080346201257,23.425047923701037
175,2462240.67,2029-Apr-14 04:05,24.29160191869568,24.25263787401522,24.788108430318324,24.6215697989766,24.57257210403743,25.088787200907188,24.81363392557265,25.06006119341228,24.923766897204576,25.375109786714454,23.68842382463607,23.723140370759406,23.712100490998257
176,2462240.674,2029-Apr-14 04:10,24.5820318621787,24.54317948043268,25.05510279135027,24.89179453237593,24.840623990857654,25.34922815581433,25.114144412973143,25.350183563492028,25.222470845467804,25.66102705236545,23.964763244515364,24.009491991726797,24.0011096074268
177,2462240.677,2029-Apr-14 04:15,24.8706691173641,24.831925600599273,25.325482089140028,25.164783017559312,25.111934419995507,25.61429609035884,25.41060511174956,25.638478927124506,25.517483739170927,25.945895201451112,24.2428802416913,24.29542434136312,24.289096506279495
178,2462240.681,2029-Apr-14 04:20,25.162214858478794,25.12361593454909,25.59205715275478,25.434719213218028,25.37979951832547,25.874267095971838,25.710550265778828,25.927711095573557,25.815489136886992,26.230699078928286,24.52059528934866,24.58283669450328,24.579242787583286
179,2462240.684,2029-Apr-14 04:25,25.45173055735247,25.413265380447,25.862156205208414,25.70752188261536,25.651007846358116,26.13903159924914,26.00655605550943,26.215317304508687,26.109947211142533,26.51471414737089,24.799809388201357,24.869598162969034,24.86811356460311
180,2462240.688,2029-Apr-14 04:30,25.744326173719525,25.706037704991832,26.12834144697964,25.977190108058384,25.918710214107456,26.3985756176637,26.305889792069813,26.50364232906615,26.40721431696745,26.798398422813907,25.078871369227848,25.158025235712554,25.159341841528605
181,2462240.691,2029-Apr-14 04:35,26.03466391554161,25.996533367305435,26.398180179115347,26.249819802475532,26.189831560677394,26.66306692909093,26.6014047443487,26.790546041881758,26.701086720204547,27.081555652681402,25.359152953516954,25.44557466047254,25.44904829299721
182,2462240.694,2029-Apr-14 04:40,26.325350869268075,26.28738845311533,26.6679199049141,26.52238534773676,26.460927751184073,26.927459688623006,26.896694721134033,27.077141345702298,26.99469468789413,27.364340816892476,25.639899416865365,25.733459610846207,25.73910861471564
183,2462240.698,2029-Apr-14 04:45,26.61935183182061,26.58161063643097,26.93360637407227,26.791713120538496,26.728447277431826,27.18647812442117,27.195076027222935,27.364140861212583,27.290838451429604,27.646414922076776,25.920853897650684,26.02326994942776,26.031801082347343
184,2462240.701,2029-Apr-14 04:50,26.910782152178808,26.873232218925114,27.20311660394821,27.064126346897243,26.999480032167895,27.450642945945987,27.489828841575246,27.65001931166211,27.583821702733132,27.9283402883459,26.202625240970495,26.31188557662823,26.32262996194147
185,2462240.705,2029-Apr-14 04:55,27.205680941045202,27.168382204660308,27.468490318860137,27.333241138853737,27.266899358747946,27.70934462866603,27.787500261844407,27.936082705724452,27.8791441335105,28.20929282003441,26.484856077976826,26.602602547786386,26.616275067217586
186,2462240.708,2029-Apr-14 05:00,27.497803629790088,27.46071854271049,27.737794638747687,27.605518481445795,27.537887031006573,27.973315358782436,28.08168686656159,28.22123721804712,28.171478651607792,28.490360139373088,26.767624747773564,26.891911541982783,26.907828589112615
187,2462240.712,2029-Apr-14 05:05,27.793541250331323,27.75673642540696,28.002890178986114,27.87444577494476,27.80523435852573,28.231748208637207,28.378613939530585,28.506358112823474,28.465951623432233,28.77019596985204,27.05110371109404,27.18349333191026,27.202376093690777
188,2462240.715,2029-Apr-14 05:10,28.08630699691201,28.04973745708188,28.272013307812514,28.14660483895845,28.076196279372184,28.49555959700479,28.672208127966588,28.790784132550296,28.757616209821013,29.050409534530274,27.33484255754097,27.47345968577222,27.494611814256555
189,2462240.719,2029-Apr-14 05:15,28.382826068398657,28.346564900129522,28.536866217900048,28.415370886042485,28.343500413882182,28.75377285313638,28.968358526670965,29.07495822421755,29.05121378969745,29.32913600826153,27.619541048470996,27.765864772860297,27.7900119722014
190,2462240.722,2029-Apr-14 05:20,28.676186926683815,28.640181911965144,28.805833929510495,28.687430295012756,28.614456772188817,29.01746064588465,29.261336361617687,29.35865333379882,29.342189533084902,29.608502376228277,27.904223092500743,28.05645334892291,28.082888455304
191,2462240.726,2029-Apr-14 05:25,28.973430653171885,28.937761149344215,29.070481246590933,28.956062856933382,28.881747745495638,29.27550459949012,29.556681072527507,29.641879551064395,29.63488915651914,29.886130105288654,28.190111990226054,28.349640964248184,28.37909236285789
192,2462240.729,2029-Apr-14 05:30,29.26734024846153,29.231946976244764,29.339319975879366,29.22804183224192,29.152719179965736,29.53910529368025,29.849020589173335,29.924843110811622,29.925159127841454,30.164657805963714,28.475710319915855,28.64081728084379,28.67256901152081
193,2462240.733,2029-Apr-14 05:35,29.565253536720896,29.530221905946576,29.603798905939595,29.496568745944966,29.420026888904413,29.797030585444464,30.1435328084612,30.207122242753684,30.21694044465805,30.441199539423888,28.762759899649208,28.934746873945286,28.969528261060802
194,2462240.736,2029-Apr-14 05:40,29.859666419785388,29.82493030063386,29.872535949038795,29.76848740609081,29.691034734989024,30.060581246419876,30.43521443922965,30.489355836705574,30.506490125500257,30.718899347474704,29.049247522221492,29.226477225128942,29.263565372245157
195,2462240.74,2029-Apr-14 05:45,30.158194842849557,30.123845468311085,30.136884557025983,30.036937371134005,29.958389671809524,30.318439066567887,30.72887014285335,30.770691302431132,30.7973356091984,30.99437055337578,29.33742735733719,29.521108663181646,29.56123211079201
196,2462240.743,2029-Apr-14 05:50,30.453066786373885,30.41903138639337,30.405547669457043,30.308816266088638,30.229455530460942,30.58197719342803,31.019876215780588,31.052198215609963,31.086152389776224,31.271255090954273,29.624777132578064,29.813359831876625,29.855790637374106
197,2462240.747,2029-Apr-14 05:55,30.752156648101646,30.7185320404932,30.66980466199161,30.577218565817123,30.49688853056698,30.83981926801702,31.312653732694773,31.332595694170973,31.37604692783334,31.545673701593135,29.914055985180546,30.10865310440601,30.154117286187034
198,2462240.75,2029-Apr-14 06:00,31.047444101788237,31.01415109990882,30.93842224703467,30.849078882516345,30.768034454338906,31.103382835566872,31.602968539204923,31.6133810997619,31.664120202839257,31.821757589047493,30.202240429489628,30.401392246464372,30.4491586601156
199,2462240.753,2029-Apr-14 06:05,31.342899502217307,31.30994537560122,31.207031322243076,31.12093922216008,31.03922385753458,31.366973890449916,31.892975954535384,31.893853935411094,31.951865326031978,32.097498738627486,30.49077880274116,30.69433120759433,30.744395683788703
