,datetime_jd,datetime_str,Arecibo Telescope,Goldstone Radio Telescope,Green Bank Interferometer (GBI),Green Bank Telescope (GBT),Green Bank 140 Foot Telescope (140foot),Very Large Array (VLA),Very Long Baseline Array (VLBA),FAST,CDSCC,EDSCC,Tsukuba Space Center ,Usuda Deep Space Center ,GREAT,Okinawa Tracking and Communications Station ,Masuda Tracking and Communications Station ,Katsuura Tracking and Communications Station ,Bisei Space Guard Center,Kamisaibara Space Guard Center ,Uchinoura Space Center 
0,2462240.0625,2029-Apr-13 13:30,31.939220060744486,31.381215259584714,31.831008580665287,31.83100416722929,31.831040836768803,31.49429136760846,31.494284180187833,30.810661994754923,30.191357931857375,30.85849378123523,30.702620128912578,30.710128819315567,30.710130913745655,30.632213153328095,30.66622186833204,30.689203282543797,30.710201616701173,30.710201616701173,30.675374471132475
1,2462240.065972222,2029-Apr-13 13:35,31.67012877963538,31.115787124827072,31.561719704676623,31.561715298523296,31.561750351141704,31.22902790701161,31.22902072548643,30.51240481293919,29.907011054108995,30.568536371844598,30.4143752413091,30.421357642057938,30.42135598251421,30.33962583302591,30.374869795757274,30.400957998174285,30.41990645872704,30.41990645872704,30.38409225396661
2,2462240.069444444,2029-Apr-13 13:40,31.4007006995157,30.85040031524973,31.292218145073004,31.292213749632204,31.292247176247816,30.963736371989487,30.9637292007654,30.214417025406586,29.62311648469251,30.278901941605824,30.12652544027579,30.132975946166034,30.132970511979337,30.047431200902643,30.08390780604894,30.113112943302564,30.129991994903587,30.129991994903587,30.09319726633929
3,2462240.072916667,2029-Apr-13 13:45,31.13092879546778,30.585047100675876,31.02249719766145,31.02249281636887,31.022524608659904,30.69840868010523,30.698401523601035,29.91670992685453,29.339680199901707,29.989597545603658,29.839077425896324,29.844990680781383,29.84498145322916,29.755638423461413,29.79334432630162,29.825674863636905,29.840465962122767,29.840465962122767,29.802697868646128
4,2462240.076388889,2029-Apr-13 13:50,30.860806206755402,30.319719288452863,30.75254994759039,30.752545583880412,30.752575734246353,30.433036377792707,30.433029240434585,29.619294350905086,29.056708322438713,29.700629468867355,29.552037132548328,29.557408036978362,29.55739499935935,29.464256043636798,29.503187104887825,29.538649743986184,29.551335372924644,29.551335372924644,29.512601736515787
5,2462240.079861111,2029-Apr-13 13:55,30.590326242335482,30.054409157488987,30.482369927852034,30.48236558516216,30.482394086778456,30.167611448243584,30.1676043344672,29.32218179892599,28.774206760875625,29.41200481494389,29.265411238615318,29.270234953470272,29.27021809109825,29.17329327508363,29.213444597569374,29.2520443051488,29.262607982020594,29.262607982020594,29.22291725955768
6,2462240.083333333,2029-Apr-13 14:00,30.319482575982917,29.78910873088024,30.211950610824722,30.211946292587776,30.211973139332528,29.902125718731515,29.902118632975967,29.025382993942106,28.4921816202967,29.123729694005988,28.979205472889394,28.983477418613035,28.98345671883768,28.882758474319736,28.924124358925525,28.965864324648923,28.974290606168175,28.974290606168175,28.933651919918738
7,2462240.086805556,2029-Apr-13 14:05,30.048268951724936,29.52381036756407,29.941285815036238,29.941281524684662,29.941306711206106,29.636571317252024,29.636564263961827,28.728909462258567,28.21063881435323,28.835811096533067,28.693426354820314,28.69714221960096,28.697117671834,28.592660753105207,28.635234724543245,28.680116362637463,28.686390868707186,28.686390868707186,28.644813986734608
8,2462240.090277778,2029-Apr-13 14:10,29.776679151892402,29.25850593071783,29.67036913786378,29.67036487882429,29.670388400542326,29.370939947911644,29.370932931531964,28.43277269363694,27.92958433406408,28.54825563307126,28.408079981402555,28.411235735912914,28.41120733174131,28.303008962062627,28.34678371434381,28.394806558578242,28.398916033482347,28.398916033482347,28.35641140919836
9,2462240.09375,2029-Apr-13 14:15,29.504707558519787,28.993187979647907,29.399194772683064,29.399190548376758,29.399212401432266,29.105224023960133,29.105217048936517,28.13698383853324,27.64902420506542,28.26106982201036,28.123172400609707,28.125764283011325,28.125732016087795,28.01381177348694,28.058779207149012,28.109941002245645,28.111873255880315,28.111873255880315,28.068451997818297
10,2462240.097222222,2029-Apr-13 14:20,29.232348439691858,28.72784860780707,29.12775672015046,29.127752533990414,29.127772715298,28.83941553198394,28.83940860275933,27.841554556228516,27.368964420791823,27.97426035206069,27.838709732757444,27.840734270595146,27.84069813678521,27.72507809509563,27.77122927133448,27.82552585327883,27.82526984572171,27.82526984572171,27.780943751309625
11,2462240.100694444,2029-Apr-13 14:25,28.959596555376734,28.462480551677775,28.856049532506105,28.85604538789853,28.856063895119224,28.573507101298322,28.57350022231348,27.546496432598094,27.089411002901368,27.687834051034997,27.55469825624848,27.556152256019466,27.556112253319398,27.436816883374643,27.484142058490374,27.54156742746197,27.539113226581083,27.539113226581083,27.49389475459817
12,2462240.104166667,2029-Apr-13 14:30,28.686446624095492,28.197075872156432,28.584067441167658,28.584063341505892,28.584080173067534,28.307490766149993,28.307483941838,27.251821182892762,26.810370039484212,27.401797420114004,27.27114384941495,27.27202441841204,27.27198054711008,27.149036909808686,27.19752546549473,27.25807164157087,27.253410511729335,27.253410511729335,27.20731283312881
13,2462240.107638889,2029-Apr-13 14:35,28.41289384012849,27.93162735559262,28.311805282444862,28.311801231111794,28.31181638619339,28.041359271004307,28.04135250579189,26.957540614906527,26.53184764244091,27.116157296595954,26.988052736230255,26.988357272558883,26.988309535151576,26.861747168777327,26.911387653327193,26.975044754909376,26.968169114920055,26.968169114920055,26.921206080512736
14,2462240.111111111,2029-Apr-13 14:40,28.138933559229883,27.666127752028252,28.039258002115066,28.039254002481613,28.039267481031235,27.775105354160743,27.77509865246622,26.66366680237257,26.253849947974597,26.83092063715575,26.705431207595396,26.705157409919227,26.705105811173667,26.574956787864814,26.62573689779782,26.692493091727865,26.683396552230054,26.683396552230054,26.635582705143722
15,2462240.114583333,2029-Apr-13 14:45,27.864561455448833,27.40056979587494,27.766420646189637,27.76641670161065,27.76642850430951,27.508721793997367,27.5087151602273,26.370211576610714,25.976383293603934,26.546094016294468,26.423285183417246,26.42243105251293,26.42237559948944,26.28867458390078,26.340581137739893,26.41042260799996,26.399099981676212,26.399099981676212,26.350450575264254
16,2462240.118055556,2029-Apr-13 14:50,27.58977337539899,27.13494635561692,27.49328850527089,27.493284619085767,27.493294747388152,27.242201511138653,27.242194949687132,26.07718729821012,25.69945396721616,26.26168446156029,26.14162096050189,26.140184809643422,26.140125511750743,26.002909783208985,26.05592871895675,26.128839631743805,26.11528697012669,26.11528697012669,26.06581796858929
17,2462240.121527778,2029-Apr-13 14:55,27.314565531985263,26.86925056911717,27.21985716161004,27.21985333714134,27.21986179325045,26.975537720337137,26.97553123558442,25.784606301075847,25.423068435055374,25.977698963737613,25.86044480606676,25.858425259315833,25.858362128301312,25.717671581919483,25.771787954136357,25.84775046187431,25.831965050018784,25.831965050018784,25.78169312917928
18,2462240.125,2029-Apr-13 15:00,27.038934300757134,26.603475537017342,26.946122350329528,26.946118590881927,26.946125377789997,26.70872362775347,26.70871722406391,25.49248141195234,25.147233130944716,25.694144826360723,25.57976321274897,25.577159219482635,25.57709226951984,25.432969481794956,25.48816744270107,25.567161618516987,25.549142029229298,25.549142029229298,25.49808458899577
19,2462240.128472222,2029-Apr-13 15:05,26.76287655481387,26.33761468548763,26.672080083361895,26.67207639221877,26.672081513626647,26.44175280510644,26.441746486826464,25.200824966944545,24.87195492240303,25.411028872873167,25.299582275498672,25.296393099315804,25.29632234694941,25.148812576690013,25.205075365931343,25.28707923002076,25.266825287053663,25.266825287053663,25.215000457838457
20,2462240.131944444,2029-Apr-13 15:10,26.486389325314995,26.071661558038574,26.397726646670407,26.397723027094962,26.397726487476387,26.17461894693808,26.174612718395508,24.909650094057618,24.597240587956453,25.128358597247,25.01990864721009,25.016133881804393,25.01605934603605,24.865210571341066,24.922520511083075,25.007509975666736,24.985022810162967,24.985022810162967,24.93244945505871
21,2462240.135416667,2029-Apr-13 15:15,26.20946996079436,25.80560979025008,26.123058540732423,26.123054995965436,26.12305680056403,25.907315877354648,25.90730974285633,24.618970087481546,24.323097071670265,24.846141522706166,24.740748979272617,24.736388554823126,24.736310257155523,24.582173227360784,24.640511702911873,24.728460532652825,24.703742609074936,24.703742609074936,24.650440336597708
22,2462240.138888889,2029-Apr-13 15:20,25.932116281166046,25.539453436293464,25.848072594803718,25.848069128061617,25.848069282823516,25.639837859421544,25.63983182325252,24.32879798666238,24.049531807624554,24.56438494979215,24.4621097751748,24.45716394811492,24.457081912499163,24.29971014099749,24.359057595330487,24.449937435316183,24.422992516766598,24.422992516766598,24.3689816843306
23,2462240.142361111,2029-Apr-13 15:25,25.654326255049007,25.27318655152612,25.57276591675071,25.572762531226356,25.572761042898055,25.372179174935546,25.37217324135738,24.039147890452263,23.776552009308546,24.28309701916335,24.18399820595987,24.17846758403145,24.178381837005933,24.017831670900602,24.07816759183576,24.17194787530639,24.142781113553294,24.142781113553294,24.088082834621616
24,2462240.145833333,2029-Apr-13 15:30,25.376098338081427,25.006803401223344,25.29713581917676,25.297132518034918,25.297129394082845,25.104334365529215,25.104328538777256,23.750033485528395,23.504165467851017,24.002285362937144,23.90642101334618,23.900306548376683,23.900217119045077,23.736547787882735,23.79785067971646,23.89449862217667,23.863116537590862,23.863116537590862,23.807752701814323
25,2462240.149305556,2029-Apr-13 15:35,25.09743133406037,24.740298708567284,25.02118007540722,25.021176861786348,25.02117211042045,24.836298420689406,24.83629270497342,23.46146908422294,23.232380158908693,23.721958243782236,23.6293855223422,23.622688514964537,23.62259543501411,23.45586904012225,23.518116431449723,23.617597024850767,23.58400752163951,23.58400752163951,23.528000788045205
26,2462240.152777778,2029-Apr-13 15:40,24.818324440845323,24.473667392404955,24.744896720294133,24.744893597303914,24.74488722745591,24.568066558502323,24.5680609580045,23.173469155786083,22.961204456299104,23.442123944707962,23.352899078333614,23.345621181226107,23.345524484958585,23.17580605628501,23.238974476279736,23.341250454385527,23.305462836275787,23.305462836275787,23.248836649763717
27,2462240.15625,2029-Apr-13 15:45,24.538777179190458,24.20690443366146,24.468284125612108,24.468281096332404,24.46827311772096,24.299634096476176,24.299628615348393,22.88604898818248,22.69064668925513,23.162791328387442,23.076969467350217,23.06911270629171,23.069012430744817,22.89637000583857,22.96043496363746,23.065466714981817,23.027491762763763,23.027491762763763,22.970270366492386
28,2462240.159722222,2029-Apr-13 15:50,24.25878960005372,23.940005466507206,24.191341066578005,24.191338134058004,24.19132855709272,24.030996998326447,24.03099164069133,22.599223669801248,22.420716083687147,22.88396914586864,22.80160450033993,22.793171256705286,22.79306744156365,22.617572047169354,22.682508026841983,22.790253644771006,22.750103556007577,22.750103556007577,22.69231199628089
29,2462240.163194444,2029-Apr-13 15:55,23.978362115800742,23.672966213940196,23.914066692051712,23.914063859308797,23.91405269515809,23.76215135485357,23.762146124801667,22.313009187160105,22.151421869080455,22.60566678796333,22.526812483306745,22.517805516275047,22.5176982039993,22.339423942191026,22.40520437978088,22.51561956925621,22.473308040301326,22.473308040301326,22.41497218060163
30,2462240.166666667,2029-Apr-13 16:00,23.697495642164025,23.405782775620633,23.63646046347209,23.63645773348913,23.63644499401517,23.493093656745923,23.493088558334595,22.027421519670767,21.88277405587945,22.32789354345234,22.25260169262232,22.243024133696736,22.242913369511605,22.06193746826981,22.128534724699364,22.241572791007425,22.19711500275513,22.19711500275513,22.13826154389526
31,2462240.170138889,2029-Apr-13 16:05,23.416191531981898,23.138451611000708,23.35852242481274,23.358519800539355,23.358505498383145,23.22382076683524,23.223815804087447,21.74247783300006,21.61478264538036,22.050659726336963,21.97898126900519,21.96883664315824,21.968722475163112,21.78512532880925,21.852510686554414,21.968122466551538,21.92153515929301,21.92153515929301,21.862191638855695
32,2462240.173611111,2029-Apr-13 16:10,23.134451687762464,22.87096958488278,23.080252897014425,23.08025038136332,23.080234529846734,22.954329977799393,22.95432515470266,21.4581951210302,21.347458704703396,21.773975368738473,21.705960195836532,21.6952524111758,21.695134890314957,21.50900012602347,21.577143751607352,21.695277606021538,21.64657905001821,21.64657905001821,21.586773871123796
33,2462240.177083333,2029-Apr-13 16:15,22.85227849182485,22.603334200739717,22.801652855855654,22.8016504517054,22.801633064878178,22.684619199564114,22.68461452007172,21.17459150575618,21.080813678720524,21.497851584616285,21.43354845773267,21.422281815686553,21.42216099579915,21.233575480320514,21.302446428764686,21.4230482149701,21.372258245475763,21.372258245475763,21.312020672486867
34,2462240.180555556,2029-Apr-13 16:20,22.569674941935816,22.335542921092667,22.5227235954887,22.52272130567729,22.522702398324377,22.41468639533,22.414681863354808,20.891685521047773,20.814859402389878,21.22229947775099,21.161755942118095,21.149935156776785,21.149811094732677,20.958865094395144,21.02843125020497,21.151444200707815,21.098584296521704,21.098584296521704,21.037944494978913
35,2462240.184027778,2029-Apr-13 16:25,22.286644570559638,22.06759413770864,22.243467030958996,22.243464858286842,22.243444445882464,22.144530402114928,22.144526021533284,20.609496387510994,20.549608827218254,20.94733092195098,20.890593395361083,20.878223583149392,20.87809633879678,20.68488350226113,20.75511158066176,20.880476334957937,20.825569582040657,20.825569582040657,20.764558620272748
36,2462240.1875,2029-Apr-13 16:30,22.003191534806398,21.79948667773227,21.96388570040628,21.963883647635353,21.963861746386364,21.874150519011458,21.87414629366124,20.328044383908992,20.28507534648931,20.672958615286607,20.620072282184054,20.607158979098358,20.607028615367412,20.411646053039473,20.48250157639218,20.6101561026158,20.553227258919637,20.553227258919637,20.49187712301618
37,2462240.190972222,2029-Apr-13 16:35,21.719320670704906,21.531219736562377,21.683982587855347,21.683980657705213,21.683957284514324,21.603546456290328,21.603542389968336,20.04735025872721,20.021273312372823,20.399195448514188,20.350204274157157,20.33675344166311,20.33662002462799,20.139168427271503,20.21061567594249,20.34049520014399,20.281570725209875,20.281570725209875,20.219914354570896
38,2462240.194444444,2029-Apr-13 16:40,21.43503751575793,21.262793146034863,21.403761375468488,21.403759570616067,21.403734743098138,21.332718568679063,21.332714665140404,19.767435821849194,19.75821785241407,20.126055189303667,20.08100186735212,20.067019903048664,20.066883501997495,19.86746720890072,19.93946919837268,20.07150614673708,20.01061424335141,20.01061424335141,19.948685546438615
39,2462240.197916667,2029-Apr-13 16:45,21.150348327821952,20.994207494195457,21.12322649422289,21.123224817303097,21.123198553795564,21.061667959378394,21.06166422233697,19.488324042022086,19.495925026995703,19.85355260992139,19.812478528920593,19.79797227485287,19.797832962344895,19.596560021245377,19.669078481629548,19.803202431943866,19.740373079100987,19.740373079100987,19.678206948224243
40,2462240.201388889,2029-Apr-13 16:50,20.865260141060087,20.725463933636185,20.842382953079515,20.842381406682225,20.842353726206916,20.790396321295493,20.79039275442248,19.210038642526815,19.234412151433347,19.581702957254592,19.544648227218136,19.529624975230824,19.529482827158315,19.326465117895733,19.39946044275738,19.535598052221196,19.47086303315858,19.47086303315858,19.40849538243234
41,2462240.204861111,2029-Apr-13 16:55,20.579780791697587,20.456564402092475,20.56123654181923,20.56123512848918,20.561206050754834,20.518906129031432,20.518902735955486,18.932604601718317,18.973697704396454,19.31052251553017,19.277525944639745,19.26199344567472,19.261848541333954,19.057201865363854,19.13063307899637,19.268708019017645,19.202100959803346,19.202100959803346,19.1395687493399
42,2462240.208333333,2029-Apr-13 17:00,20.293919118915,20.18751161098209,20.27979408299994,20.279792805236035,20.279762350706868,20.24720066241461,20.247197446719465,18.656048546897,18.713800840064966,19.0400289192976,19.011127854699307,18.99509434269845,18.99494676492783,18.78879093781829,18.86261567018016,19.00254852630441,18.93410498452016,18.93410498452016,18.871446235103125
43,2462240.211805556,2029-Apr-13 17:05,20.007684783074524,19.91830900293228,19.998062912202453,19.998061772454328,19.99802996224347,19.975283931287997,19.97528089651295,18.380397781126593,18.454742831559713,18.770240175679877,18.74547066105801,18.728944847159163,18.72879468236292,18.52125369670809,18.595428108336623,18.737136314453146,18.666893772191578,18.666893772191578,18.604147624676575
44,2462240.215277778,2029-Apr-13 17:10,19.721088556223577,19.648961088237012,19.716051643951783,19.716050644621554,19.716017500585693,19.703161016027035,19.703158165666284,18.105681776996803,18.196545756226442,18.501176204157286,18.480572793149154,18.463563891866833,18.463411230158343,18.25461332652267,18.329092095260506,18.472489838274733,18.40048779673594,18.40048779673594,18.33769451834354
45,2462240.21875,2029-Apr-13 17:15,19.434142316202983,19.379473193554993,19.43376974776941,19.43376889120786,19.433734435908885,19.43083784354076,19.43083518104154,17.83193124539216,17.939233462939704,18.232857760003153,18.216453535469466,18.19897127441083,18.198816209710223,17.98889404987282,18.063630300991345,18.208628414395832,18.13490844064304,18.13490844064304,18.07210947679385
46,2462240.222222222,2029-Apr-13 17:20,19.14685901440638,19.109851746260414,19.151227694812306,19.151226983318583,19.15119124000417,19.15832142176284,19.158318950526652,17.559178632446212,17.682831768751807,17.965307015660372,17.95313361045133,17.93518823910803,17.935030869228626,17.72412167909197,17.79906692960607,17.94557280312661,17.87017857096867,17.87017857096867,17.807416588401964
47,2462240.225694444,2029-Apr-13 17:25,18.859253023104117,18.84010428126518,18.868437313358225,18.868436749177896,18.868399741832548,18.88561990339143,18.88561762677134,17.287458478893623,17.427367871561348,17.698547815318584,17.690635271530862,17.67223758678136,17.672078013591637,17.460323729272556,17.53542784040375,17.68334529022017,17.606322678639284,17.606322678639284,17.543641597092403
48,2462240.229166667,2029-Apr-13 17:30,18.571339996631384,18.570239554139754,18.585411581483566,18.5854111668073,18.58537292012843,18.612742651293534,18.61274057259477,17.016807285981663,17.172871248636753,17.432605559582328,17.428982348080964,17.410143705441637,17.409982034973694,17.19752948058903,17.27274058834568,17.4219697441607,17.343366889336714,17.343366889336714,17.280811934729524
49,2462240.232638889,2029-Apr-13 17:35,18.283137072852025,18.300267725628416,18.302164940076455,18.302164677039872,18.30212521646758,18.339700427822443,18.33969855030251,16.7472640349483,16.919373424613728,17.167507713109675,17.168200655970406,17.14893299035638,17.148769332952902,16.935770381434292,17.01103484089679,17.16147201924571,17.081339397677986,17.081339397677986,17.01895714292774
50,2462240.236111111,2029-Apr-13 17:40,17.994663046243378,18.030200221737616,18.018713217539084,18.018713108218343,18.01867245992098,18.066505297210725,18.066503624076894,16.47886986600211,16.666908322998175,16.903283330125916,16.908317568211505,16.888633413571398,16.888467884047397,16.675079688091017,16.750341985110463,16.901879531816995,16.820270045360157,16.820270045360157,16.758108475073715
51,2462240.239583333,2029-Apr-13 17:45,17.70593840027734,17.760050048201418,17.73507383207741,17.735073878488166,17.73503206937094,17.793170894596646,17.793169429006284,16.21166866226417,16.41551249901571,16.63996369790923,16.649362648952312,16.629275158665262,16.629107876468673,16.415493076836814,16.490695751638775,16.643221892731354,16.560190954122856,16.560190954122856,16.498299521981608
52,2462240.243055556,2029-Apr-13 17:50,17.416985661999,17.48983195229985,17.451266161170057,17.451266365265525,17.451223423023052,17.519712621086974,17.51971136614554,15.945707400430207,16.165224880811774,16.377582635774704,16.391367849606823,16.37089082678346,16.3707219161976,16.157048843230807,16.232132422475953,16.385531096017825,16.301136747970173,16.301136747970173,16.239566424250693
53,2462240.246527778,2029-Apr-13 17:55,17.127829317368747,17.219562417418725,17.16731130053933,17.167311664207336,17.16726761730135,17.24614761241841,17.246146571179345,15.68103602582951,15.916087728305572,16.116176282495992,16.134367443705667,16.11351536139733,16.113344951721775,15.899787901088791,15.97469079194538,16.12884146657937,16.04314447193165,16.04314447193165,15.98194782396619
54,2462240.25,2029-Apr-13 18:00,16.83849631838558,16.949259947019215,16.88323264950454,16.883233174564086,16.88318805227654,16.972495065285734,16.972494240747352,15.417708004891352,15.668146119352516,15.85578362256329,15.878398387654018,15.857186423530404,15.857014649315422,15.643754123258855,15.718412530625727,15.873190008148509,15.786253987156517,15.786253987156517,15.725485237048774
55,2462240.253472222,2029-Apr-13 18:05,16.549015747152858,16.678945206300938,16.59905559194597,16.59905628014684,16.599010112563096,16.698776285204712,16.69877568031329,15.155780646987543,15.421449278619363,15.596446782203884,15.623500806582802,15.601944864663809,15.601771865912474,15.388994883132165,15.46334269197233,15.618616904663451,15.530508432468901,15.530508432468901,15.470223549422558
56,2462240.256944444,2029-Apr-13 18:10,16.259419850837833,16.408641105023733,16.314808288854792,16.31480914186935,16.314761959930607,16.42501493193969,16.42501454958187,14.895315032884167,15.176049558435297,15.338210783171549,15.369717503165477,15.347834256804946,15.347660179261052,15.135560576016022,15.209529245798457,15.365165011760418,15.275953789338262,15.275953789338262,15.216210560570126
57,2462240.260416667,2029-Apr-13 18:15,15.9697437174462,16.138373232639076,16.0305216143614,16.030522633783427,16.030474469321238,16.15123732052503,16.15123716352884,14.636376950572828,14.932003614878152,15.081124558235866,15.117095100699549,15.094902026755939,15.094727022163838,14.883505767590222,14.957024219642172,15.112881009107404,15.02264000396682,15.02264000396682,14.963498119642843
58,2462240.263888889,2029-Apr-13 18:20,15.680025700727242,15.86817000625657,15.74622945627002,15.746230643610852,15.746181529385781,15.877472608410251,15.877472679543505,14.379037110576164,14.689372602252849,14.82524104258325,14.865684095596698,14.843199514398407,14.843023740799202,14.632889288971375,14.705883780493897,14.861815451435566,14.770621061301448,14.770621061301448,14.712142207203387
59,2462240.267361111,2029-Apr-13 18:25,15.390307855708304,15.598062824055148,15.461968986269612,15.461970342951128,15.461920312679679,15.603752986812612,15.603753288778908,14.123371293086443,14.448222525239593,14.570617188594127,14.615538861459257,14.592781980126384,14.592605602182259,14.383774290357902,14.45616826938995,14.612022773479048,14.519955005384569,14.519955005384569,14.46220296821613
60,2462240.270833333,2029-Apr-13 18:30,15.10063645832091,15.328086512994778,15.177781231915507,15.177782759263332,15.17773184768496,15.330114139939356,15.330114675373155,13.869461005087507,14.208624329680326,14.317314603292996,14.366718202632986,14.343709165922833,14.343532355270094,14.136228785226981,14.207942757539087,14.363561837106987,14.270704511121115,14.270704511121115,14.213745272484658
61,2462240.274305556,2029-Apr-13 18:35,14.811062159992273,15.058279660662723,14.893711261971223,14.893712961209422,14.893661204147472,15.056595535021454,15.05659630648574,13.617394186138826,13.970654738333009,14.06540018209485,14.119286027590745,14.09604596912827,14.095868904749617,13.890326369449161,13.961277747877443,14.116496608962006,14.0229375662704,14.0229375662704,13.966839412979382
62,2462240.277777778,2029-Apr-13 18:40,14.521640628375442,14.78868487720746,14.609808627362485,14.609810499604254,14.609757934019958,14.783240736670269,14.783241746650834,13.367265441031973,13.734396631273679,13.814946193893237,13.873311403533146,13.849862501931069,13.849685370561687,13.64614632517732,13.71624926122012,13.870896214544688,13.776727546228145,13.776727546228145,13.721561191227789
63,2462240.28125,2029-Apr-13 18:45,14.232433173329238,14.519349249032379,14.32612793081101,14.326129977047989,14.326076641111563,14.510097881320576,14.510099132218839,13.119176646895514,13.499939447244879,13.566030808453409,13.628869034255967,13.605234575040397,13.605057571604718,13.403774119546457,13.472939331725984,13.62683541321604,13.532153710323538,13.532153710323538,13.477992414241552
64,2462240.284722222,2029-Apr-13 18:50,13.943507355440332,14.250325032789195,14.0427295802146,14.042731801308252,14.042677734526814,14.237220353181804,14.2372218473085,12.873238090420882,13.267379546381889,13.318739235429017,13.386040308773323,13.362244755007344,13.362068083089959,13.163302438401852,13.231437057530533,13.384395639752821,13.28930227121038,13.28930227121038,13.236221950213823
